Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4661Z Commerce de gros (commerce interentreprises) de matériel agricole;52;52;49;5202;200071553;49050;4661Z;2;7;2;7;2;7;2;6;2;7;2;7;2;8;2;8;2;15;2;14;1;4;2;8;2;12;2;8;1;4;1;4;1;4;1;5;1;5
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4669B Commerce de gros (commerce interentreprises) de fournitures;52;52;49;5202;200071553;49050;4669B;;;;;;;1;1;1;2;;;;;;;;;;;;;1;1;1;2;1;2;1;2;1;2;1;1;1;1;2;15
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4690Z Commerce de gros (commerce interentreprises) non spécialisé;52;52;49;5202;200071553;49050;4690Z;;;;;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4773Z Commerce de détail de produits pharmaceutiques en magasin spécialisé;52;52;49;5202;200071553;49050;4773Z;2;16;2;15;2;17;2;15;2;14;2;15;2;16;2;16;2;17;2;15;2;18;2;15;2;15;2;17;2;16;2;18;2;15;2;16;2;17
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6419Z Autres intermédiations monétaires;52;52;49;5202;200071553;49050;6419Z;1;3;1;3;1;3;2;4;2;4;2;5;2;5;2;4;2;4;2;4;2;4;2;3;2;4;2;6;2;6;2;6;2;5;2;6;2;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6622Z Activités des agents et courtiers d'assurances;52;52;49;5202;200071553;49050;6622Z;;;;;;;;;;;2;2;1;1;1;1;1;1;1;0;;;1;1;1;1;;;1;1;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7111Z Activités d'architecture;52;52;49;5202;200071553;49050;7111Z;2;3;2;3;2;3;2;2;3;4;3;3;3;3;2;3;2;2;2;2;1;1;1;1;1;1;1;2;1;3;;;;;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8129A Désinfection, désinsectisation, dératisation;52;52;49;5202;200071553;49050;8129A;;;;;1;4;1;10;1;20;1;19;1;22;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8553Z Enseignement de la conduite;52;52;49;5202;200071553;49050;8553Z;1;6;1;6;1;7;1;6;1;6;1;5;2;9;2;8;2;8;2;7;2;6;2;6;3;8;2;6;2;7;2;7;2;8;2;7;2;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8891A Accueil de jeunes enfants;52;52;49;5202;200071553;49050;8891A;3;9;3;10;3;10;2;10;2;14;2;17;4;19;4;19;4;20;4;22;4;23;4;21;4;21;4;23;4;22;4;20;4;24;4;19;5;23
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;91 Bibliothèques, archives, musées et autres activités culturelles;9101Z Gestion des bibliothèques et des archives;52;52;49;5202;200071553;49050;9101Z;1;0;1;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Brissac Loire Aubance;49050 Brissac Loire Aubance;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;93 Activités sportives, récréatives et de loisirs;9313Z Activités des centres de culture physique;52;52;49;5202;200071553;49050;9313Z;;;;;1;1;1;2;1;3;1;4;1;3;1;3;1;3;1;3;1;4;1;3;2;5;2;4;3;5;2;7;2;6;2;8;2;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3320A Installation de structures métalliques, chaudronnées et de tuyauterie;52;52;49;5202;244900015;49055;3320A;;;;;;;1;2;1;3;1;4;1;4;1;5;1;4;1;5;1;5;1;4;1;2;1;4;1;0;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Cantenay-Épinard;49055 Cantenay-Épinard;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4312A Travaux de terrassement courants et travaux préparatoires;52;52;49;5202;244900015;49055;4312A;1;3;1;3;1;3;1;4;1;4;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;
